Person ID,TITLE,Surname,Given names,CRS_LOCATION,COURSE_CD,C_VER,CRS_TITLE,COURSE_ATTEMPT_STATUS,DISCONTINUED_DT,DISC_CODE,DISCONTIN_REASON,COMMENCEMENT_DT,UNIT_CD,ACAD_YR,CAL_TYPE,MARK,GRADE
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE2871,2019,S1-01,87,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE2162,2018,S2-01,88,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE2873,2019,S1-01,89,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE3165,2020,S1-01,90,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHM1051,2017,S2-01,91,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG2005,2019,S1-01,91,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE3171,2019,S2-01,91,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE3167,2021,S1-01,91,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE3164,2019,S2-01,92,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE4171,2020,S2-01,93,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG1060,2017,S2-01,94,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG1002,2018,S1-01,94,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE2164,2018,S1-01,95,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE4173,2021,S1-01,95,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG1003,2018,S1-01,96,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,CHE3161,2020,S1-01,98,HD
45789683,MS,Richard,Payne,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,24 Jul 17,ENG0002,2021,SSB-01,2,SFR
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU2498,2019,S2-01,41,N
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU2140,2019,S2-01,52,P
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU1278,2018,OCT-MY-01,59,P
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU1312,2018,OCT-MY-01,59,P
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU1304,2018,OCT-MY-01,59,P
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU1326,2018,OCT-MY-01,59,P
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU2625,2020,S1-01,59,P
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU1277,2019,S1-01,64,C
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU2448,2019,S2-01,64,C
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU3570,2021,S1-01,64,C
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU2453,2020,S1-01,61,C
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU3630,2020,S2-01,66,C
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU3451,2021,S1-01,67,C
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU3575,2021,S1-01,67,C
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU2439,2019,S2-01,68,C
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU1018,2019,S1-01,68,C
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU2015,2020,S2-01,69,C
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU1305,2019,S1-01,72,D
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU1325,2019,S1-01,74,D
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU1331,2020,S1-01,74,D
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU3127,2020,S2-01,74,D
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU2450,2020,S2-01,77,D
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,SCI1800,2020,SSA-02,77,D
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU2814,2020,S1-01,79,D
45888033,MR,Brandon,Poole,MALAYSIA,A2006,2,Bachelor of Arts and Social Sciences,COMPLETED,,,,22 Oct 18,AMU3857,2021,S1-01,76,D
45888033,MR,Brandon,Poole,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,1 Nov 18,MPU3143,2018,OCT-MY-01,84,HD
45888033,MR,Brandon,Poole,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,1 Nov 18,MPU3173,2019,S1-01,96,HD
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3167,2021,S1-01,51,P
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3164,2019,S2-01,58,P
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2163,2018,S2-01,63,C
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3166,2019,S2-01,63,C
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3172,2019,S2-01,67,C
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG1001,2017,OCT-MY-01,68,C
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3162,2019,S2-01,68,C
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4161,2020,S1-01,68,C
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2166,2018,S2-01,72,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4173,2021,S1-01,72,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2164,2018,S1-01,73,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG2801,2018,S1-01,74,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2161,2018,S2-01,74,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2162,2018,S2-01,74,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG1005,2017,OCT-MY-01,75,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3163,2020,S1-01,77,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4170,2020,S2-01,77,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3161,2020,S1-01,78,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2167,2019,S1-01,79,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG2005,2019,S1-01,79,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3165,2020,S1-01,79,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4172,2020,S2-01,79,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4180,2021,S1-01,79,D
46174698,MS,Anna,Bond,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,1 Nov 17,MPU3113,2017,OCT-MY-01,79,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4162,2020,S2-01,76,D
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2873,2019,S1-01,82,HD
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHM1051,2017,OCT-MY-01,83,HD
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2871,2019,S1-01,84,HD
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG1002,2018,S1-01,85,HD
46174698,MS,Anna,Bond,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,1 Nov 17,MPU3123,2018,S1-01,85,HD
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG1003,2018,S1-01,86,HD
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG1060,2017,OCT-MY-01,89,HD
46174698,MS,Anna,Bond,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG0002,2021,SSB-01,2,SFR
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MGX3121,2019,S2-01,45,N
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,BFW2140,2018,S2-01,58,P
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,BFW3841,2019,S2-01,58,P
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,BTW1042,2018,S2-01,63,C
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,BFW2401,2019,S1-01,64,C
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,BFW2751,2019,S1-01,68,C
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,BFW3121,2019,S2-01,68,C
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,BFW3120,2021,S1-01,68,C
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MGW1010,2018,S1-01,72,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MKW1120,2018,S2-01,72,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MGW2351,2019,S1-01,72,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MKF2111,2020,S1-01,72,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,ECW1101,2018,S1-01,73,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,ETW1000,2018,S1-01,73,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,ACW1100,2018,S1-01,73,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MGW2230,2019,S1-01,74,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MGW3130,2020,S2-01,74,D
46224614,MS,Charles,Poole,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,26 Feb 18,MPU3123,2018,S2-01,74,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,BFF3651,2020,S1-01,76,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,ATS2743,2020,S1-01,77,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,BFW1001,2018,S2-01,76,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MGW1100,2020,S2-01,76,D
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MGF3681,2020,S1-01,82,HD
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MGW3401,2021,S1-01,82,HD
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,MGW2430,2019,S2-01,85,HD
46224614,MS,Charles,Poole,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,26 Feb 18,MPU3113,2018,S1-01,85,HD
46224614,MS,Charles,Poole,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,26 Feb 18,BEW3110,2020,SSA-02,94,HD
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,MGM5966,2019,S1-01,51,P
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,MGM5640,2019,S1-01,64,C
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,MKM5955,2019,S1-01,64,C
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,BTM5903,2018,S2-01,68,C
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,MGM5181,2021,S1-01,69,C
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,ECM5921,2019,S1-01,72,D
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,MGM5310,2021,S1-01,73,D
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,ETM5900,2018,S2-01,74,D
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,ECM5953,2018,S2-01,76,D
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,ACM5903,2018,S2-01,77,D
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,ETM5950,2021,S1-01,82,HD
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,BEH5003,2019,S2-01,2,NSR
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,BEH5001,2019,S2-01,2,SFR
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,BEH5002,2019,S2-01,2,SFR
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,BEH5004,2019,S2-01,2,SFR
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,BFM5959,2020,S1-01,2,SFR
46335201,MR,Michael,Stewart,MALAYSIA,B6007,2,Master of International Business,COMPLETED,,,,23 Jul 18,BTM5919,2020,S1-01,2,SFR
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ECW1101,2018,S1-01,35,N
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,BFW1001,2018,S1-01,45,N
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ECW1101,2017,S2-01,46,N
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ETW1102,2017,S2-01,48,N
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ACW1100,2017,S2-01,48,N
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ACW1100,2018,S1-01,48,N
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,BTW1042,2018,S2-01,53,P
46349895,MS,Neil,Arnold,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,24 Jul 17,MPU3123,2018,S1-01,56,P
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ETW1102,2018,S1-01,59,P
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ECW1101,2018,S2-01,59,P
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MGW1010,2017,S2-01,58,P
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MKW1120,2018,S2-01,58,P
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MGW2230,2020,S1-01,63,C
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,PSY1011,2021,S1-01,63,C
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MKW2402,2019,S1-01,66,C
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MKW3444,2020,S2-01,66,C
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,ACW1200,2018,S2-01,67,C
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MKW2460,2019,S2-01,68,C
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,BEW3555,2020,S2-01,68,C
46349895,MS,Neil,Arnold,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,24 Jul 17,MPU3113,2017,S2-01,69,C
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MGW3381,2020,S1-01,72,D
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MKW2500,2019,S2-01,73,D
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MGW3130,2020,S2-01,73,D
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,AMU1017,2019,S2-01,74,D
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MKW3301,2020,S2-01,74,D
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MKW2420,2019,S1-01,76,D
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MGW1232,2019,S1-01,76,D
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MGW3401,2020,S1-01,83,HD
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MGW2430,2019,S2-01,84,HD
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MKW3610,2021,S1-01,84,HD
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,AMU1018,2021,S1-01,87,HD
46349895,MS,Neil,Arnold,MALAYSIA,B2026,1,Bachelor of Business and Commerce,COMPLETED,,,,24 Jul 17,MGW2991,2020,S1-01,97,HD
46352732,MR,Sam,Kerr,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,1 Nov 17,MPU3113,2017,OCT-MY-01,67,C
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2163,2018,S2-01,72,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3164,2019,S2-01,72,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2167,2019,S1-01,74,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3172,2019,S2-01,74,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2161,2018,S2-01,76,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2166,2018,S2-01,76,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3166,2019,S2-01,76,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG2801,2018,S1-01,77,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2871,2019,S1-01,77,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE3162,2019,S2-01,78,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4172,2020,S2-01,77,D
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4170,2020,S2-01,82,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE4161,2020,S1-01,83,HD
46352732,MR,Sam,Kerr,MALAYSIA,9410,2,General Studies (Mata Pelajaran Pengajian Umum) Degree,COMPLETED,,,,1 Nov 17,MPU3123,2018,S1-01,83,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2164,2018,S1-01,84,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,CHE2162,2018,S2-01,84,HD
46352732,MR,Sam,Kerr,MALAYSIA,E3001,2,Bachelor of Engineering (Honours),COMPLETED,,,,23 Oct 17,ENG2005,2019,S1-01,84,HD
